Molecule ChEMBL ID,Assay ChEMBL ID,Activity Type,Value,Units,Standard Type,Standard Value,Standard Units,SMILES
CHEMBL4283097,CHEMBL4267256,,57.9,%,Inhibition,57.9,%,COc1ccc(OC)c(Nc2cc(NCCc3cccs3)ncn2)c1
CHEMBL4283517,CHEMBL4267256,,10.9,%,Inhibition,10.9,%,COc1cc(Nc2cc(Nc3ccc(Cl)cc3)ncn2)cc(OC)c1OC
CHEMBL4291359,CHEMBL4267256,,44.3,%,Inhibition,44.3,%,CCNc1cc(Nc2cc(OC)ccc2OC)ncn1
CHEMBL4286871,CHEMBL4267256,,44.2,%,Inhibition,44.2,%,CCNc1cc(Nc2cccc(Cl)c2)ncn1
CHEMBL4294771,CHEMBL4267256,,-12.1,%,Inhibition,-12.1,%,Clc1cccc(Nc2cc(Nc3cccc(Cl)c3)ncn2)c1
CHEMBL4295226,CHEMBL4267256,,-12.0,%,Inhibition,-12.0,%,Clc1cccc(Nc2cc(Nc3cccc(Br)c3)ncn2)c1
CHEMBL4284577,CHEMBL4267256,,0.7,%,Inhibition,0.7,%,Clc1ccc(Nc2cc(Nc3cccc(Cl)c3)ncn2)cc1
CHEMBL4288262,CHEMBL4267256,,97.5,%,Inhibition,97.5,%,Clc1ccc(Nc2cc(Nc3cccc(Cl)n3)ncn2)cc1
CHEMBL4280360,CHEMBL4267256,,14.2,%,Inhibition,14.2,%,Clc1ccc(Nc2cc(Nc3ccc(Cl)cc3)ncn2)cc1
CHEMBL4284868,CHEMBL4267256,,12.6,%,Inhibition,12.6,%,Fc1ccc(Nc2cc(Nc3ccc(Cl)cc3)ncn2)cc1
CHEMBL4276936,CHEMBL4267256,,40.9,%,Inhibition,40.9,%,Clc1ccc(Nc2cc(Nc3ccc4[nH]ncc4c3)ncn2)cc1
CHEMBL4295104,CHEMBL4267256,,33.0,%,Inhibition,33.0,%,Fc1ccc(Nc2cc(Nc3ccc(F)cc3)ncn2)cc1
CHEMBL4287176,CHEMBL4267256,,-14.4,%,Inhibition,-14.4,%,CCOC(=O)c1ccc(Nc2cc(Nc3ccc(C(=O)OCC)cc3)ncn2)cc1
CHEMBL4291681,CHEMBL4267256,,47.8,%,Inhibition,47.8,%,COc1cccc(Nc2cc(NC(=O)c3ccccc3)ncn2)c1
CHEMBL4283823,CHEMBL4267256,,98.0,%,Inhibition,98.0,%,COc1ccc(Nc2cc(NC(=O)c3ccccc3)ncn2)cc1
CHEMBL4293134,CHEMBL4267256,,61.2,%,Inhibition,61.2,%,CCOc1ccc(Nc2cc(NC(=O)c3ccccc3)ncn2)cc1
CHEMBL4285317,CHEMBL4267256,,-7.2,%,Inhibition,-7.2,%,O=C(Nc1cc(Nc2ccc(Cl)cc2)ncn1)c1ccccc1
CHEMBL4291638,CHEMBL4267256,,-17.6,%,Inhibition,-17.6,%,O=C(Nc1cc(Nc2cccc(Cl)c2)ncn1)c1ccccc1
CHEMBL4280996,CHEMBL4267256,,-3.3,%,Inhibition,-3.3,%,COc1ccc(Nc2cc(NC(=O)c3ccccc3)ncn2)c([N+](=O)[O-])c1
CHEMBL1583316,CHEMBL4267256,,3.8,%,Inhibition,3.8,%,O=C(Nc1cc(N2CCOCC2)ncn1)c1ccccc1
CHEMBL4277577,CHEMBL4267256,,-8.8,%,Inhibition,-8.8,%,COc1ccc(Nc2cc(NC(=O)c3ccc(F)cc3)ncn2)cc1
CHEMBL4284823,CHEMBL4267256,,32.5,%,Inhibition,32.5,%,COc1cccc(Nc2cc(NC(=O)c3ccc(F)cc3)ncn2)c1
CHEMBL4292692,CHEMBL4267256,,-15.7,%,Inhibition,-15.7,%,CCOc1cccc(Nc2cc(NC(=O)c3ccc(F)cc3)ncn2)c1
CHEMBL4281413,CHEMBL4267256,,79.7,%,Inhibition,79.7,%,O=C(Nc1cc(Nc2ccc(Cl)cc2)ncn1)c1ccc(F)cc1
CHEMBL4289280,CHEMBL4267256,,-5.2,%,Inhibition,-5.2,%,O=C(Nc1cc(Nc2cccc(Cl)c2)ncn1)c1ccc(F)cc1
CHEMBL4286720,CHEMBL4267256,,-6.4,%,Inhibition,-6.4,%,O=C(Nc1cc(Nc2ccc(N3CCOCC3)cc2)ncn1)c1ccc(F)cc1
CHEMBL1379917,CHEMBL4267256,,99.0,%,Inhibition,99.0,%,O=C(Nc1cc(N2CCOCC2)ncn1)c1ccc(F)cc1
CHEMBL4289611,CHEMBL4267256,,-7.3,%,Inhibition,-7.3,%,CCOc1ccc(Nc2cc(NC(=O)c3ccc(F)cc3)ncn2)cc1
CHEMBL4281730,CHEMBL4267256,,-11.3,%,Inhibition,-11.3,%,Cc1ccc(Nc2cc(NC(=O)c3ccc(F)cc3)ncn2)cc1
CHEMBL4292992,CHEMBL4267256,,13.0,%,Inhibition,13.0,%,COc1ccc(Nc2cc(NC(=O)/C=C/c3ccccc3)ncn2)cc1
CHEMBL4285158,CHEMBL4267256,,28.2,%,Inhibition,28.2,%,CCOc1ccc(Nc2cc(NC(=O)/C=C/c3ccccc3)ncn2)cc1
CHEMBL4282787,CHEMBL4267256,,24.3,%,Inhibition,24.3,%,COc1cccc(Nc2cc(NC(=O)/C=C/c3ccccc3)ncn2)c1
CHEMBL4293400,CHEMBL4267256,,-5.2,%,Inhibition,-5.2,%,COc1ccc(Nc2cc(NC(=O)/C=C/c3ccccc3)ncn2)c([N+](=O)[O-])c1
CHEMBL4286178,CHEMBL4267256,,24.3,%,Inhibition,24.3,%,O=C(/C=C/c1ccccc1)Nc1cc(Nc2ccc(O)cc2)ncn1
CHEMBL4278262,CHEMBL4267256,,40.5,%,Inhibition,40.5,%,O=C(/C=C/c1ccccc1)Nc1cc(Nc2ccc(N3CCOCC3)cc2)ncn1
CHEMBL4284727,CHEMBL4267256,,42.7,%,Inhibition,42.7,%,O=C(/C=C/c1ccc(F)cc1)Nc1cc(Nc2ccc(Cl)cc2)ncn1
CHEMBL4276786,CHEMBL4267256,,47.7,%,Inhibition,47.7,%,O=C(/C=C/c1ccc(F)cc1)Nc1cc(Nc2ccc(N3CCOCC3)cc2)ncn1
CHEMBL4293689,CHEMBL4267256,,-12.5,%,Inhibition,-12.5,%,O=C(/C=C/c1ccc(F)cc1)Nc1cc(Nc2ccc(Cl)cc2Cl)ncn1
CHEMBL4285811,CHEMBL4267256,,-12.7,%,Inhibition,-12.7,%,O=C(/C=C/c1ccc(F)cc1Br)Nc1cc(Nc2ccc(Cl)cc2Cl)ncn1
CHEMBL4290280,CHEMBL4267256,,-12.2,%,Inhibition,-12.2,%,COc1ccc(Nc2cc(NC(=O)/C=C/c3ccc(F)cc3Br)ncn2)c([N+](=O)[O-])c1
CHEMBL4282405,CHEMBL4267256,,-12.9,%,Inhibition,-12.9,%,O=C(/C=C/c1ccc(F)cc1Br)Nc1cc(Nc2ccc(N3CCOCC3)cc2)ncn1
CHEMBL4286870,CHEMBL4267256,,-9.0,%,Inhibition,-9.0,%,CN1CCN(c2ccc(Nc3cc(NC(=O)/C=C/c4ccc(F)cc4)ncn3)cc2)CC1
CHEMBL4278953,CHEMBL4267256,,36.6,%,Inhibition,36.6,%,COc1ccc(/C=C/C(=O)Nc2cc(Nc3cccc(Br)c3)ncn2)cc1
CHEMBL4283515,CHEMBL4267256,,0.8,%,Inhibition,0.8,%,COc1ccc(/C=C/C(=O)Nc2cc(Nc3ccc(Cl)cc3Cl)ncn2)cc1
CHEMBL4294094,CHEMBL4267256,,-13.3,%,Inhibition,-13.3,%,COc1ccc(/C=C/C(=O)Nc2cc(Nc3ccc(Cl)cc3)ncn2)cc1
CHEMBL4288809,CHEMBL4267256,,17.0,%,Inhibition,17.0,%,CCOc1ccc(Nc2cc(NC(=O)/C=C/c3ccc(OC)cc3)ncn2)cc1
CHEMBL4280910,CHEMBL4267256,,47.3,%,Inhibition,47.3,%,CN1CCN(c2cc(NC(=O)/C=C/c3ccc(F)cc3)ncn2)CC1
CHEMBL4294871,CHEMBL4267256,,-4.5,%,Inhibition,-4.5,%,O=C(/C=C/c1ccc(F)cc1Br)Nc1cc(N2CCOCC2)ncn1
CHEMBL4284243,CHEMBL4267256,,-7.9,%,Inhibition,-7.9,%,COc1ccc(/C=C/C(=O)Nc2cc(N3CCOCC3)ncn2)cc1
CHEMBL4279722,CHEMBL4267256,,8.9,%,Inhibition,8.9,%,COc1ccc(/C=C/C(=O)Nc2cc(N3CCN(C)CC3)ncn2)cc1
CHEMBL4287629,CHEMBL4267256,,90.8,%,Inhibition,90.8,%,O=C(O)CCC(=O)Nc1cc(Nc2ccc(Cl)cc2)ncn1
CHEMBL4283201,CHEMBL4267256,,-6.3,%,Inhibition,-6.3,%,O=C(O)CCC(=O)Nc1cc(Nc2cccc(Cl)c2)ncn1
CHEMBL4291054,CHEMBL4267256,,-11.9,%,Inhibition,-11.9,%,O=C(O)CCC(=O)Nc1cc(Nc2cccc(Br)c2)ncn1
CHEMBL4286565,CHEMBL4267256,,28.6,%,Inhibition,28.6,%,COc1cccc(Nc2cc(NC(=O)CCC(=O)O)ncn2)c1
CHEMBL4294457,CHEMBL4267256,,35.6,%,Inhibition,35.6,%,CCOC(=O)c1ccc(Nc2cc(NC(=O)CCC(=O)O)ncn2)cc1
CHEMBL4281263,CHEMBL4267256,,1.7,%,Inhibition,1.7,%,O=C(O)CCC(=O)Nc1cc(Nc2cccc(C(=O)O)c2)ncn1
CHEMBL4289137,CHEMBL4267256,,25.4,%,Inhibition,25.4,%,CN1CCN(c2ccc(Nc3cc(NC(=O)CCC(=O)O)ncn3)cc2)CC1
CHEMBL4278997,CHEMBL4267256,,96.5,%,Inhibition,96.5,%,O=C(O)CCCC(=O)Nc1cc(Nc2ccccc2)ncn1
CHEMBL4289682,CHEMBL4267256,,69.7,%,Inhibition,69.7,%,O=C(O)CCCC(=O)Nc1cc(Nc2ccc(Cl)cc2)ncn1
CHEMBL4282460,CHEMBL4267256,,98.9,%,Inhibition,98.9,%,O=C(O)CCCC(=O)Nc1cc(Nc2cccc(Cl)c2)ncn1
CHEMBL4293070,CHEMBL4267256,,39.6,%,Inhibition,39.6,%,O=C(O)CCCC(=O)Nc1cc(Nc2ccccc2Br)ncn1
CHEMBL4290750,CHEMBL4267256,,100.4,%,Inhibition,100.4,%,CCOC(=O)c1ccc(Nc2cc(NC(=O)CCCC(=O)O)ncn2)cc1
CHEMBL4282879,CHEMBL4267256,,60.6,%,Inhibition,60.6,%,COc1ccc(OC)c(Nc2cc(NC(=O)CCCC(=O)O)ncn2)c1
CHEMBL4294156,CHEMBL4267256,,79.5,%,Inhibition,79.5,%,COc1cccc(Nc2cc(NC(=O)CCCC(=O)O)ncn2)c1
CHEMBL4286263,CHEMBL4267256,,-5.2,%,Inhibition,-5.2,%,O=C(O)CCCC(=O)Nc1cc(Nc2cccc(Br)c2)ncn1
CHEMBL4283970,CHEMBL4267256,,95.8,%,Inhibition,95.8,%,O=C(O)CCCC(=O)Nc1cc(N2CCOCC2)ncn1
CHEMBL4294565,CHEMBL4267256,,-10.2,%,Inhibition,-10.2,%,CN1CCN(c2cc(NC(=O)CCCC(=O)O)ncn2)CC1
CHEMBL4288761,CHEMBL4267256,,82.3,%,Inhibition,82.3,%,CCOC(=O)CCC(=O)Nc1cc(Nc2cccc(Br)c2)ncn1
CHEMBL4278103,CHEMBL4267256,,8.8,%,Inhibition,8.8,%,CCOC(=O)CCC(=O)Nc1cc(Nc2ccc(Cl)cc2)ncn1
CHEMBL4285407,CHEMBL4267256,,5.9,%,Inhibition,5.9,%,CCOC(=O)CCC(=O)Nc1cc(Nc2cccc(OC)c2)ncn1
CHEMBL4293232,CHEMBL4267256,,-7.2,%,Inhibition,-7.2,%,CCOC(=O)CCC(=O)Nc1cc(Nc2cc(OC)ccc2OC)ncn1
CHEMBL4281981,CHEMBL4267256,,-1.1,%,Inhibition,-1.1,%,CCOC(=O)CCC(=O)Nc1cc(Nc2ccc(C(=O)OCC)cc2)ncn1
CHEMBL4289855,CHEMBL4267256,,5.9,%,Inhibition,5.9,%,CCOC(=O)CCC(=O)Nc1cc(Nc2cccc(C(=O)OCC)c2)ncn1
CHEMBL4278518,CHEMBL4267256,,-6.5,%,Inhibition,-6.5,%,CCOC(=O)CCC(=O)Nc1cc(Nc2ccc(S(N)(=O)=O)cc2)ncn1
CHEMBL4286433,CHEMBL4267256,,-4.9,%,Inhibition,-4.9,%,CCOC(=O)CCC(=O)Nc1cc(Nc2ccc(N3CCN(C)CC3)cc2)ncn1
CHEMBL4293654,CHEMBL4267256,,3.7,%,Inhibition,3.7,%,CCOC(=O)CCC(=O)Nc1cc(NCCc2cccs2)ncn1
CHEMBL4283061,CHEMBL4267256,,45.6,%,Inhibition,45.6,%,CCOC(=O)CCCC(=O)Nc1cc(Nc2cccc(Cl)c2)ncn1
CHEMBL4278458,CHEMBL4267256,,-19.0,%,Inhibition,-19.0,%,CCOC(=O)CCCC(=O)Nc1cc(Nc2cc(OC)ccc2OC)ncn1
CHEMBL4284551,CHEMBL4267256,,-4.9,%,Inhibition,-4.9,%,CCCC(C)OC(=O)CCC(=O)Nc1cc(Nc2cccc(Br)c2)ncn1
CHEMBL4289032,CHEMBL4267256,,24.7,%,Inhibition,24.7,%,CCCC(C)OC(=O)CCC(=O)Nc1cc(Nc2cccc(C(=O)OC(C)CCC)c2)ncn1
CHEMBL4281136,CHEMBL4267256,,1.6,%,Inhibition,1.6,%,CC(C)OC(=O)CCC(=O)Nc1cc(Nc2ccc(C(=O)OC(C)C)cc2)ncn1
CHEMBL4280689,CHEMBL4267256,,-0.2,%,Inhibition,-0.2,%,CC(C)OC(=O)CCC(=O)Nc1cc(Nc2ccc(F)cc2)ncn1
CHEMBL4290567,CHEMBL4267256,,-3.0,%,Inhibition,-3.0,%,CCOC(=O)c1c(Nc2cc(NC(=O)CCC(=O)OC(C)C)ncn2)sc2c1CCCC2
CHEMBL4277295,CHEMBL4267256,,-9.8,%,Inhibition,-9.8,%,CCOC(=O)CC(=O)Nc1cc(Nc2ccc(F)cc2)ncn1
CHEMBL4292110,CHEMBL4267257,,1188.0,nM,IC50,1188.0,nM,CCOC(=O)c1ccc(Nc2cc(Nc3cccc(OC)c3)ncn2)cc1
CHEMBL4284911,CHEMBL4267257,,1229.0,nM,IC50,1229.0,nM,COc1cccc(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)ncn2)c1
CHEMBL4276965,CHEMBL4267257,,467.0,nM,IC50,467.0,nM,COc1ccc(OC)c(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)ncn2)c1
CHEMBL4288300,CHEMBL4267257,,7.7,nM,IC50,7.7,nM,COc1cccc(Nc2cc(Nc3cc(OC)ccc3OC)ncn2)c1
CHEMBL4280395,CHEMBL4267257,,208.0,nM,IC50,208.0,nM,COc1ccc(OC)c(Nc2cc(Nc3ccc(F)cc3)ncn2)c1
CHEMBL4293690,CHEMBL4267257,,10000.0,nM,IC50,10000.0,nM,COc1ccc(OC)c(Nc2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c1
CHEMBL4283097,CHEMBL4267257,,102.0,nM,IC50,102.0,nM,COc1ccc(OC)c(Nc2cc(NCCc3cccs3)ncn2)c1
CHEMBL4283517,CHEMBL4267257,,10000.0,nM,IC50,10000.0,nM,COc1cc(Nc2cc(Nc3ccc(Cl)cc3)ncn2)cc(OC)c1OC
CHEMBL4286871,CHEMBL4267257,,10000.0,nM,IC50,10000.0,nM,CCNc1cc(Nc2cccc(Cl)c2)ncn1
CHEMBL4288262,CHEMBL4267257,,229.0,nM,IC50,229.0,nM,Clc1ccc(Nc2cc(Nc3cccc(Cl)n3)ncn2)cc1
CHEMBL4283823,CHEMBL4267257,,26.0,nM,IC50,26.0,nM,COc1ccc(Nc2cc(NC(=O)c3ccccc3)ncn2)cc1
CHEMBL4293134,CHEMBL4267257,,754.0,nM,IC50,754.0,nM,CCOc1ccc(Nc2cc(NC(=O)c3ccccc3)ncn2)cc1
CHEMBL4281413,CHEMBL4267257,,1409.0,nM,IC50,1409.0,nM,O=C(Nc1cc(Nc2ccc(Cl)cc2)ncn1)c1ccc(F)cc1
CHEMBL1379917,CHEMBL4267257,,63.0,nM,IC50,63.0,nM,O=C(Nc1cc(N2CCOCC2)ncn1)c1ccc(F)cc1
CHEMBL4278997,CHEMBL4267257,,105.0,nM,IC50,105.0,nM,O=C(O)CCCC(=O)Nc1cc(Nc2ccccc2)ncn1
CHEMBL4289682,CHEMBL4267257,,944.0,nM,IC50,944.0,nM,O=C(O)CCCC(=O)Nc1cc(Nc2ccc(Cl)cc2)ncn1
CHEMBL4282460,CHEMBL4267257,,7.0,nM,IC50,7.0,nM,O=C(O)CCCC(=O)Nc1cc(Nc2cccc(Cl)c2)ncn1
CHEMBL4290750,CHEMBL4267257,,21.0,nM,IC50,21.0,nM,CCOC(=O)c1ccc(Nc2cc(NC(=O)CCCC(=O)O)ncn2)cc1
CHEMBL4282879,CHEMBL4267257,,10000.0,nM,IC50,10000.0,nM,COc1ccc(OC)c(Nc2cc(NC(=O)CCCC(=O)O)ncn2)c1
CHEMBL4294156,CHEMBL4267257,,12.0,nM,IC50,12.0,nM,COc1cccc(Nc2cc(NC(=O)CCCC(=O)O)ncn2)c1
CHEMBL4286263,CHEMBL4267257,,10000.0,nM,IC50,10000.0,nM,O=C(O)CCCC(=O)Nc1cc(Nc2cccc(Br)c2)ncn1
CHEMBL4283970,CHEMBL4267257,,11.0,nM,IC50,11.0,nM,O=C(O)CCCC(=O)Nc1cc(N2CCOCC2)ncn1
CHEMBL4288761,CHEMBL4267257,,933.0,nM,IC50,933.0,nM,CCOC(=O)CCC(=O)Nc1cc(Nc2cccc(Br)c2)ncn1
CHEMBL4283061,CHEMBL4267257,,10000.0,nM,IC50,10000.0,nM,CCOC(=O)CCCC(=O)Nc1cc(Nc2cccc(Cl)c2)ncn1
CHEMBL4278031,CHEMBL4267258,,71.6,%,Inhibition,71.6,%,COc1cccc(Nc2cc(Nc3cccc(Cl)c3)ncn2)c1
CHEMBL4288692,CHEMBL4267258,,32.8,%,Inhibition,32.8,%,COc1cccc(Nc2cc(Nc3ccc(Cl)cc3)ncn2)c1
CHEMBL4281484,CHEMBL4267258,,48.4,%,Inhibition,48.4,%,COc1cccc(Nc2cc(Nc3cccc(Br)c3)ncn2)c1
CHEMBL4292110,CHEMBL4267258,,76.6,%,Inhibition,76.6,%,CCOC(=O)c1ccc(Nc2cc(Nc3cccc(OC)c3)ncn2)cc1
CHEMBL4284911,CHEMBL4267258,,89.8,%,Inhibition,89.8,%,COc1cccc(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)ncn2)c1
CHEMBL4276965,CHEMBL4267258,,96.7,%,Inhibition,96.7,%,COc1ccc(OC)c(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)ncn2)c1
CHEMBL4288300,CHEMBL4267258,,97.0,%,Inhibition,97.0,%,COc1cccc(Nc2cc(Nc3cc(OC)ccc3OC)ncn2)c1
CHEMBL4280395,CHEMBL4267258,,51.6,%,Inhibition,51.6,%,COc1ccc(OC)c(Nc2cc(Nc3ccc(F)cc3)ncn2)c1
CHEMBL4290281,CHEMBL4267258,,32.1,%,Inhibition,32.1,%,COc1ccc(OC)c(Nc2cc(Nc3ccc(Cl)cc3)ncn2)c1
CHEMBL4279620,CHEMBL4267258,,46.9,%,Inhibition,46.9,%,COc1ccc(OC)c(Nc2cc(Nc3cc(OC)ccc3OC)ncn2)c1
CHEMBL4293690,CHEMBL4267258,,72.1,%,Inhibition,72.1,%,COc1ccc(OC)c(Nc2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c1
CHEMBL4283097,CHEMBL4267258,,58.2,%,Inhibition,58.2,%,COc1ccc(OC)c(Nc2cc(NCCc3cccs3)ncn2)c1
CHEMBL4283517,CHEMBL4267258,,16.2,%,Inhibition,16.2,%,COc1cc(Nc2cc(Nc3ccc(Cl)cc3)ncn2)cc(OC)c1OC
CHEMBL4291359,CHEMBL4267258,,43.9,%,Inhibition,43.9,%,CCNc1cc(Nc2cc(OC)ccc2OC)ncn1
CHEMBL4286871,CHEMBL4267258,,43.8,%,Inhibition,43.8,%,CCNc1cc(Nc2cccc(Cl)c2)ncn1
CHEMBL4294771,CHEMBL4267258,,-4.5,%,Inhibition,-4.5,%,Clc1cccc(Nc2cc(Nc3cccc(Cl)c3)ncn2)c1
CHEMBL4295226,CHEMBL4267258,,-8.3,%,Inhibition,-8.3,%,Clc1cccc(Nc2cc(Nc3cccc(Br)c3)ncn2)c1
CHEMBL4284577,CHEMBL4267258,,12.8,%,Inhibition,12.8,%,Clc1ccc(Nc2cc(Nc3cccc(Cl)c3)ncn2)cc1
CHEMBL4288262,CHEMBL4267258,,97.5,%,Inhibition,97.5,%,Clc1ccc(Nc2cc(Nc3cccc(Cl)n3)ncn2)cc1
CHEMBL4280360,CHEMBL4267258,,35.4,%,Inhibition,35.4,%,Clc1ccc(Nc2cc(Nc3ccc(Cl)cc3)ncn2)cc1
CHEMBL4284868,CHEMBL4267258,,8.5,%,Inhibition,8.5,%,Fc1ccc(Nc2cc(Nc3ccc(Cl)cc3)ncn2)cc1
CHEMBL4276936,CHEMBL4267258,,45.5,%,Inhibition,45.5,%,Clc1ccc(Nc2cc(Nc3ccc4[nH]ncc4c3)ncn2)cc1
CHEMBL4295104,CHEMBL4267258,,41.6,%,Inhibition,41.6,%,Fc1ccc(Nc2cc(Nc3ccc(F)cc3)ncn2)cc1
CHEMBL4287176,CHEMBL4267258,,-1.5,%,Inhibition,-1.5,%,CCOC(=O)c1ccc(Nc2cc(Nc3ccc(C(=O)OCC)cc3)ncn2)cc1
CHEMBL4291681,CHEMBL4267258,,39.6,%,Inhibition,39.6,%,COc1cccc(Nc2cc(NC(=O)c3ccccc3)ncn2)c1
CHEMBL4283823,CHEMBL4267258,,97.9,%,Inhibition,97.9,%,COc1ccc(Nc2cc(NC(=O)c3ccccc3)ncn2)cc1
CHEMBL4293134,CHEMBL4267258,,73.2,%,Inhibition,73.2,%,CCOc1ccc(Nc2cc(NC(=O)c3ccccc3)ncn2)cc1
CHEMBL4285317,CHEMBL4267258,,-0.2,%,Inhibition,-0.2,%,O=C(Nc1cc(Nc2ccc(Cl)cc2)ncn1)c1ccccc1
CHEMBL4291638,CHEMBL4267258,,-4.2,%,Inhibition,-4.2,%,O=C(Nc1cc(Nc2cccc(Cl)c2)ncn1)c1ccccc1
CHEMBL4280996,CHEMBL4267258,,2.4,%,Inhibition,2.4,%,COc1ccc(Nc2cc(NC(=O)c3ccccc3)ncn2)c([N+](=O)[O-])c1
CHEMBL1583316,CHEMBL4267258,,2.1,%,Inhibition,2.1,%,O=C(Nc1cc(N2CCOCC2)ncn1)c1ccccc1
CHEMBL4277577,CHEMBL4267258,,-0.8,%,Inhibition,-0.8,%,COc1ccc(Nc2cc(NC(=O)c3ccc(F)cc3)ncn2)cc1
CHEMBL4284823,CHEMBL4267258,,37.0,%,Inhibition,37.0,%,COc1cccc(Nc2cc(NC(=O)c3ccc(F)cc3)ncn2)c1
CHEMBL4292692,CHEMBL4267258,,-3.7,%,Inhibition,-3.7,%,CCOc1cccc(Nc2cc(NC(=O)c3ccc(F)cc3)ncn2)c1
CHEMBL4281413,CHEMBL4267258,,82.7,%,Inhibition,82.7,%,O=C(Nc1cc(Nc2ccc(Cl)cc2)ncn1)c1ccc(F)cc1
CHEMBL4289280,CHEMBL4267258,,-0.5,%,Inhibition,-0.5,%,O=C(Nc1cc(Nc2cccc(Cl)c2)ncn1)c1ccc(F)cc1
CHEMBL4286720,CHEMBL4267258,,-1.0,%,Inhibition,-1.0,%,O=C(Nc1cc(Nc2ccc(N3CCOCC3)cc2)ncn1)c1ccc(F)cc1
CHEMBL1379917,CHEMBL4267258,,97.7,%,Inhibition,97.7,%,O=C(Nc1cc(N2CCOCC2)ncn1)c1ccc(F)cc1
CHEMBL4289611,CHEMBL4267258,,-5.5,%,Inhibition,-5.5,%,CCOc1ccc(Nc2cc(NC(=O)c3ccc(F)cc3)ncn2)cc1
CHEMBL4281730,CHEMBL4267258,,-10.3,%,Inhibition,-10.3,%,Cc1ccc(Nc2cc(NC(=O)c3ccc(F)cc3)ncn2)cc1
CHEMBL4292992,CHEMBL4267258,,-2.1,%,Inhibition,-2.1,%,COc1ccc(Nc2cc(NC(=O)/C=C/c3ccccc3)ncn2)cc1
CHEMBL4285158,CHEMBL4267258,,-4.0,%,Inhibition,-4.0,%,CCOc1ccc(Nc2cc(NC(=O)/C=C/c3ccccc3)ncn2)cc1
CHEMBL4282787,CHEMBL4267258,,-6.5,%,Inhibition,-6.5,%,COc1cccc(Nc2cc(NC(=O)/C=C/c3ccccc3)ncn2)c1
CHEMBL4293400,CHEMBL4267258,,-3.5,%,Inhibition,-3.5,%,COc1ccc(Nc2cc(NC(=O)/C=C/c3ccccc3)ncn2)c([N+](=O)[O-])c1
CHEMBL4286178,CHEMBL4267258,,-8.7,%,Inhibition,-8.7,%,O=C(/C=C/c1ccccc1)Nc1cc(Nc2ccc(O)cc2)ncn1
CHEMBL4278262,CHEMBL4267258,,5.8,%,Inhibition,5.8,%,O=C(/C=C/c1ccccc1)Nc1cc(Nc2ccc(N3CCOCC3)cc2)ncn1
CHEMBL4284727,CHEMBL4267258,,7.7,%,Inhibition,7.7,%,O=C(/C=C/c1ccc(F)cc1)Nc1cc(Nc2ccc(Cl)cc2)ncn1
CHEMBL4276786,CHEMBL4267258,,2.2,%,Inhibition,2.2,%,O=C(/C=C/c1ccc(F)cc1)Nc1cc(Nc2ccc(N3CCOCC3)cc2)ncn1
CHEMBL4293689,CHEMBL4267258,,-9.0,%,Inhibition,-9.0,%,O=C(/C=C/c1ccc(F)cc1)Nc1cc(Nc2ccc(Cl)cc2Cl)ncn1
CHEMBL4285811,CHEMBL4267258,,-11.8,%,Inhibition,-11.8,%,O=C(/C=C/c1ccc(F)cc1Br)Nc1cc(Nc2ccc(Cl)cc2Cl)ncn1
CHEMBL4290280,CHEMBL4267258,,-9.2,%,Inhibition,-9.2,%,COc1ccc(Nc2cc(NC(=O)/C=C/c3ccc(F)cc3Br)ncn2)c([N+](=O)[O-])c1
CHEMBL4282405,CHEMBL4267258,,-12.2,%,Inhibition,-12.2,%,O=C(/C=C/c1ccc(F)cc1Br)Nc1cc(Nc2ccc(N3CCOCC3)cc2)ncn1
CHEMBL4286870,CHEMBL4267258,,-10.3,%,Inhibition,-10.3,%,CN1CCN(c2ccc(Nc3cc(NC(=O)/C=C/c4ccc(F)cc4)ncn3)cc2)CC1
CHEMBL4278953,CHEMBL4267258,,0.1,%,Inhibition,0.1,%,COc1ccc(/C=C/C(=O)Nc2cc(Nc3cccc(Br)c3)ncn2)cc1
CHEMBL4283515,CHEMBL4267258,,-9.0,%,Inhibition,-9.0,%,COc1ccc(/C=C/C(=O)Nc2cc(Nc3ccc(Cl)cc3Cl)ncn2)cc1
CHEMBL4294094,CHEMBL4267258,,-8.4,%,Inhibition,-8.4,%,COc1ccc(/C=C/C(=O)Nc2cc(Nc3ccc(Cl)cc3)ncn2)cc1
CHEMBL4288809,CHEMBL4267258,,-2.8,%,Inhibition,-2.8,%,CCOc1ccc(Nc2cc(NC(=O)/C=C/c3ccc(OC)cc3)ncn2)cc1
CHEMBL4280910,CHEMBL4267258,,11.3,%,Inhibition,11.3,%,CN1CCN(c2cc(NC(=O)/C=C/c3ccc(F)cc3)ncn2)CC1
CHEMBL4294871,CHEMBL4267258,,-9.8,%,Inhibition,-9.8,%,O=C(/C=C/c1ccc(F)cc1Br)Nc1cc(N2CCOCC2)ncn1
CHEMBL4284243,CHEMBL4267258,,-7.2,%,Inhibition,-7.2,%,COc1ccc(/C=C/C(=O)Nc2cc(N3CCOCC3)ncn2)cc1
